,Issue,Varname,House,Date,Topic,Subcode,L1,L2,L3,L4,C2,C3,C4,C5,Other,Index,Source,N,Totcheck,Agenda1,Agenda2,Scope,raceoutcome,racespenddo,raceaa,aidtoblacks,EqualOpp,Added,date,f_date,period,value,GAYWED,GAYWEDPSR,GAYMARNY,HOMOMAR,GAYAMEND,PSGAYUN,GAYWEDABC,ABCCU,GAYWEDFOX,ABCBAN,CIVUNION,MARRIAGE,BANMAR,MARHOMO,GAYMAR,mood,tone,pro,anti,stories,prev_mood,mood_diff,pro_max,anti_max,dom_pro,dom_anti,surge_pro_abs,surge_pro,surge_anti_abs,surge_anti,tone_surge,tone_surge_abs,tone_max_diff,tone_dom_diff,surge_diff,surge_diff_abs
13,same-sex,GAYAMEND,GALLUP,2/9/04,150,151,44.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,45.36,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-02-09,2004.10655738,630,0.4536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.369172758693,0.140599097292,0.459397458528,0.318798361236,178.0,0.386171873165,-0.0169991144722,0.137162360065,0.137253874814,0.014057262371,0.0660740917974,11.3500314804,0.048285702846,13.4043063287,0.0622410626495,-0.139360054089,-16.127355935,-9.15147488069e-05,-0.0520168294264,-0.0139553598035,-2.05427484833
82,same-sex,GAYWED,PSRA,2/11/04,150,151,9.0,21.0,0.0,0.0,0.0,0.0,21.0,42.0,7.0,32.26,USPSRA.022704.R39C,1500,100.0,200,210,0,0,0,0,0,1,0,2004-02-11,2004.11202186,630,0.3226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3226,0.140599097292,0.459397458528,0.318798361236,178.0,0.386171873165,-0.0635718731649,0.137162360065,0.137253874814,0.014057262371,0.0660740917974,11.3500314804,0.048285702846,13.4043063287,0.0622410626495,-0.139360054089,-16.127355935,-9.15147488069e-05,-0.0520168294264,-0.0139553598035,-2.05427484833
83,same-sex,GAYWED,PEW,2/15/04,150,151,30.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7.0,32.26,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-02-15,2004.12295082,630,0.3226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3226,0.140599097292,0.459397458528,0.318798361236,178.0,0.386171873165,-0.0635718731649,0.137162360065,0.137253874814,0.014057262371,0.0660740917974,11.3500314804,0.048285702846,13.4043063287,0.0622410626495,-0.139360054089,-16.127355935,-9.15147488069e-05,-0.0520168294264,-0.0139553598035,-2.05427484833
84,same-sex,GAYWED,GALLUP,2/16/04,150,151,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,33.33,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-02-16,2004.12568306,631,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,-0.0530861995002,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
266,same-sex,HOMOMAR,GALLUP,2/16/04,150,151,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,33.33,USGALLUP.04FB16.R33,1006,100.0,202,210,0,0,0,0,0,1,0,2004-02-16,2004.12568306,631,0.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.342252462491,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,-0.0441337370091,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
251,same-sex,ABCCU,ABCWP,2/18/04,150,151,30.0,16.0,0.0,0.0,0.0,0.0,7.0,41.0,7.0,48.94,USABCWP.022404.R1,1028,101.0,202,210,0,0,0,0,0,1,0,2004-02-18,2004.13114754,631,0.4894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.383585896986,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,-0.00280030251449,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
86,same-sex,GAYWED,ABCWP,2/18/04,150,151,25.0,13.0,0.0,0.0,0.0,0.0,6.0,49.0,6.0,40.86,USABCWP.022404.R2,1028,99.0,200,210,0,0,0,0,0,1,0,2004-02-18,2004.13114754,631,0.4086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4086,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,0.0222138004998,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
85,same-sex,GAYWED,ABCWP,2/18/04,150,151,39.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,41.49,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-02-18,2004.13114754,631,0.4149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4149,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,0.0285138004998,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
140,same-sex,GAYWEDABC,ABCWP,2/18/04,150,151,25.0,13.0,,,,,6.0,49.0,6.0,40.86,USABCWP.022404.R2,1028,99.0,200,210,0,0,0,0,0,1,0,2004-02-18,2004.13114754,631,0.4086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.393620929709,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,0.00723473020917,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
242,same-sex,ABCBAN,ABCWP,2/18/04,150,151,31.0,15.0,0.0,0.0,0.0,0.0,8.0,38.0,9.0,50.0,USABCWP.022404.R3,1028,101.0,202,210,0,0,0,0,0,1,0,2004-02-18,2004.13114754,631,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.345741401379,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,-0.0406447981213,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
87,same-sex,GAYWED,PSRNEW,2/19/04,150,151,23.0,24.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,51.09,USPSRNEW.022104.R23,1019,100.0,200,210,0,0,0,0,0,1,0,2004-02-19,2004.13387978,631,0.5109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5109,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,0.1245138005,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
28,same-sex,GAYMARNY,PSRNEW,2/19/04,150,151,23.0,24.0,,,,,,45.0,8.0,51.09,USPSRNEW.022104.R23,1019,100.0,200,210,0,0,0,0,0,1,0,2004-02-19,2004.13387978,631,0.5109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.344308923089,0.161872499475,0.470496047983,0.308623548508,242.0,0.3863861995,-0.042077276411,0.145128442508,0.125054546195,0.0161112636253,0.0432256673691,17.6799625252,0.0393337698464,18.899964953,0.0498013327767,-0.112772437445,-2.298240602,0.0200738963133,-0.0271144037437,-0.0104675629303,-1.22000242787
151,same-sex,GAYWEDFOX,FOX,3/1/04,150,151,20.0,33.0,,,,,,40.0,7.0,56.99,PollingReport.com,900,100.0,200,210,0,0,0,0,0,1,0,2004-03-01,2004.16393443,633,0.5699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.387019113349,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.000199273093053,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
88,same-sex,GAYWED,ODFOX,3/3/04,150,151,20.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,56.99,USODFOX.030504.R36,900,100.0,200,210,0,0,0,0,0,1,0,2004-03-03,2004.16939891,633,0.5699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5699,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.183080159744,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
141,same-sex,GAYWEDABC,ABCWP,3/4/04,150,151,24.0,14.0,,,,,11.0,48.0,3.0,39.18,USABCWP.031004.R36,1202,100.0,200,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.3918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.376820929709,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,-0.00999891054656,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
90,same-sex,GAYWED,ABCWP,3/4/04,150,151,24.0,14.0,0.0,0.0,0.0,0.0,11.0,48.0,3.0,39.18,USABCWP.031004.R36,1202,100.0,200,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3918,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.00498015974406,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
244,same-sex,ABCBAN,ABCWP,3/4/04,150,151,37.0,17.0,0.0,0.0,0.0,0.0,5.0,38.0,3.0,55.67,USABCWP.2004951.Q038,1202,100.0,202,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.5567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.402441401379,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.015621561123,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
252,same-sex,ABCCU,ABCWP,3/4/04,150,151,32.0,19.0,0.0,0.0,0.0,0.0,9.0,37.0,3.0,52.58,USABCWP.031004.R35,1202,100.0,202,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.5258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.419985896986,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.0331660567298,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
243,same-sex,ABCBAN,ABCWP,3/4/04,150,151,35.0,18.0,0.0,0.0,0.0,0.0,5.0,39.0,3.0,54.64,USABCWP.031004.R37,1202,100.0,202,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.5464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.392141401379,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.00532156112298,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
89,same-sex,GAYWED,ABCWP,3/4/04,150,151,38.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,39.18,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-04,2004.17213115,633,0.3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3918,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.00498015974406,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
267,same-sex,HOMOMAR,GALLUP,3/5/04,150,151,33.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,6.0,35.11,USGALLUP.04MRCH5.R23,1005,100.0,202,210,0,0,0,0,0,1,0,2004-03-05,2004.17486339,633,0.3511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.360052462491,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,-0.0267673777649,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
91,same-sex,GAYWED,GALLUP,3/5/04,150,151,33.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,6.0,35.11,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-05,2004.17486339,633,0.3511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3511,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,-0.0357198402559,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
14,same-sex,GAYAMEND,GALLUP,3/5/04,150,151,45.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,47.37,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-05,2004.17486339,633,0.4737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.389272758693,0.160471448768,0.46578453768,0.305313088912,512.0,0.386819840256,0.00245291843676,0.155156922951,0.136372319268,0.0405034378846,0.067386906866,64.3419565577,0.0571154424761,57.9553990795,0.059312394686,-0.130857612174,37.296706384,0.0187846036829,-0.0268834689814,-0.00219695220995,6.38655747814
29,same-sex,GAYMARNY,CBSNYT,3/10/04,150,151,22.0,33.0,,,,,,40.0,5.0,57.89,USCBSNYT.031504A.R79,1206,100.0,200,210,0,0,0,0,0,1,0,2004-03-10,2004.18852459,634,0.5789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.412308923089,0.179900709265,0.475217117122,0.295316407857,608.0,0.387039125853,0.0252697972357,0.148778202586,0.127478864811,0.0296453905935,0.0590063224948,80.1839237489,0.0480603258859,69.5601620649,0.0495672203021,-0.102343157637,80.590756809,0.0212993377755,-0.0293609319013,-0.00150689441618,10.623761684
92,same-sex,GAYWED,PEW,3/15/04,150,151,32.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,35.16,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-15,2004.20218579,635,0.3516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3516,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,-0.0356600352961,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
223,same-sex,MARRIAGE,QUINN,3/16/04,150,151,31.0,,,,,,,63.0,5.0,32.98,Pollingreport.com,469,99.0,200,210,0,0,0,0,0,1,0,2004-03-16,2004.20491803,635,0.3298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.387992986813,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,0.000732951516648,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
93,same-sex,GAYWED,QUINN,3/16/04,150,151,31.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5.0,32.98,Polling Report 7-16-05,469,99.0,200,210,0,0,0,0,0,1,0,2004-03-16,2004.20491803,635,0.3298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3298,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,-0.0574600352961,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
0,same-sex,BANMAR,QUINN,3/16/04,150,151,51.0,,,,,,,41.0,8.0,55.43,Pollingreport.com,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-16,2004.20491803,635,0.5543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.406956067275,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,0.0196960319792,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
7,same-sex,CIVUNION,QUINN,3/16/04,150,151,40.0,,,,,,,53.0,7.0,43.01,Pollingreport.com,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-16,2004.20491803,635,0.4301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.390826320146,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,0.00356628484998,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
15,same-sex,GAYAMEND,QUINN,3/16/04,150,151,51.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,55.43,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-03-16,2004.20491803,635,0.5543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.469872758693,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,0.0826127233966,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
94,same-sex,GAYWED,PSRA,3/17/04,150,151,10.0,22.0,0.0,0.0,0.0,0.0,24.0,35.0,9.0,35.16,USPSRA.032504.R37,1703,100.0,200,210,0,0,0,0,0,1,0,2004-03-17,2004.20765027,635,0.3516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3516,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,-0.0356600352961,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
228,same-sex,PSGAYUN,PSRA,3/17/04,150,151,16.0,33.0,0.0,0.0,0.0,0.0,18.0,26.0,7.0,52.69,USPSRA.032504.R38,1703,100.0,200,210,0,0,0,0,0,1,0,2004-03-17,2004.20765027,635,0.5269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.403594896051,0.189531268982,0.479921812342,0.29039054336,650.0,0.387260035296,0.0163348607544,0.142759172082,0.119464702866,0.0260869936166,0.0518306935296,82.8285513992,0.0255249314479,67.0506913102,-0.00525724481016,-0.00420562148905,106.727689148,0.0232944692161,-0.025743699913,0.0307821762581,15.777860089
16,same-sex,GAYAMEND,NBCWSJ,5/1/04,150,151,44.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,46.81,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-05-01,2004.33060109,641,0.4681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.383672758693,0.180999281027,0.473092625908,0.292093344882,338.0,0.388618738952,-0.00494598025932,0.121992492737,0.112205200834,0.0261606439953,0.0557575112321,3.60670875444,0.0256281573728,0.2289267251,0.00253597008766,0.020527832259,-20.983624782,0.00978729190316,-0.0295968672368,0.0230921872851,3.37778202934
152,same-sex,GAYWEDFOX,FOX,5/1/04,150,151,25.0,26.0,,,,,,40.0,9.0,56.04,PollingReport.com,900,100.0,200,210,0,0,0,0,0,1,0,2004-05-01,2004.33060109,641,0.5604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.377519113349,0.180999281027,0.473092625908,0.292093344882,338.0,0.388618738952,-0.011099625603,0.121992492737,0.112205200834,0.0261606439953,0.0557575112321,3.60670875444,0.0256281573728,0.2289267251,0.00253597008766,0.020527832259,-20.983624782,0.00978729190316,-0.0295968672368,0.0230921872851,3.37778202934
268,same-sex,HOMOMAR,GALLUP,5/2/04,150,151,42.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,43.3,USGALLUP.04MA002.R36,1000,100.0,202,210,0,0,0,0,0,1,0,2004-05-02,2004.33333333,641,0.433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.441952462491,0.180999281027,0.473092625908,0.292093344882,338.0,0.388618738952,0.0533337235391,0.121992492737,0.112205200834,0.0261606439953,0.0557575112321,3.60670875444,0.0256281573728,0.2289267251,0.00253597008766,0.020527832259,-20.983624782,0.00978729190316,-0.0295968672368,0.0230921872851,3.37778202934
17,same-sex,GAYAMEND,GALLUP,5/2/04,150,151,45.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,46.88,Polling Report 7-16-05,469,100.0,200,210,0,0,0,0,0,1,0,2004-05-02,2004.33333333,641,0.4688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.384372758693,0.180999281027,0.473092625908,0.292093344882,338.0,0.388618738952,-0.00424598025932,0.121992492737,0.112205200834,0.0261606439953,0.0557575112321,3.60670875444,0.0256281573728,0.2289267251,0.00253597008766,0.020527832259,-20.983624782,0.00978729190316,-0.0295968672368,0.0230921872851,3.37778202934
